################## COMPONENT DAMAGE VALUES - START #########################
######## ENERGY
# Laser
@min_laser_s = 56
			script = resources/convert_to_food
			MODE = upkeep
			RESOURCE = energy
			AMOUNT = @armor_l_re_upkeep_energy
		}
	}
	prerequisites = {
		"tech_armor_re"
	}
	component_set = "ACOT_ARMOR_RE"
	ai_weight = {
		weight = 40
		modifier = {
			factor = 0
			has_monthly_income = {
				resource = aot_sr_runic_power
				value <= 2
			}
			has_resource = {
				type = aot_sr_runic_power
				amount <= 5
			}
		}
	}
}

########################################
###  Shields	###
########################################
utility_component_template = {
	key = "SMALL_ACOT_ENIGMATIC_SHIELD_RE"
	size = small
	icon = "GFX_ship_part_dark_matter_shield_re"
	icon_frame = 1
	power = @shield_s_re_power_cost
	upgrades_to = SMALL_ACOT_ENIGMATIC_SHIELD_SE
	resources = {
		category = ship_components
		cost = {
			alloys = @shield_s_re_cost
			aot_sr_runic_power = @s_re_runic_cost
		}
		upkeep = {
			alloys = @shield_s_re_upkeep_alloys
		}
		inline_script = {
			script = resources/convert_to_food
			MODE = upkeep
			RESOURCE = energy
			AMOUNT = @shield_s_re_upkeep_energy
		}
	}
	modifier = {
		ship_shield_add = 1250
		ship_shield_regen_add_static = 125
	}
	prerequisites = {
		"tech_dark_matter_deflector_re"
	}
	component_set = "ACOT_ENIGMATIC_SHIELD_RE"
	ai_weight = {
		weight = 40
		modifier = {
			factor = 0
			has_monthly_income = {
				resource = aot_sr_runic_power
				value <= 2
			}
			has_resource = {
				type = aot_sr_runic_power
				amount <= 5
			}
		}
	}
}
utility_component_template = {
	key = "MEDIUM_ACOT_ENIGMATIC_SHIELD_RE"
	size = medium
	icon = "GFX_ship_part_dark_matter_shield_re"
	icon_frame = 1
	power = @shield_m_re_power_cost
	modifier = {
		ship_shield_add = 3125
		ship_shield_regen_add_static = 312.5
	}
	upgrades_to = MEDIUM_ACOT_ENIGMATIC_SHIELD_SE
	resources = {
		category = ship_components
		cost = {
			alloys = @shield_m_re_cost
			aot_sr_runic_power = @s_re_runic_cost
		}
		upkeep = {
			alloys = @shield_m_re_upkeep_alloys
		}
		inline_script = {
			script = resources/convert_to_food
			MODE = upkeep
			RESOURCE = energy
			AMOUNT = @shield_m_re_upkeep_energy
		}
	}
	prerequisites = {
		"tech_dark_matter_deflector_re"
	}
	component_set = "ACOT_ENIGMATIC_SHIELD_RE"
	ai_weight = {
		weight = 40
		modifier = {
			factor = 0
			has_monthly_income = {
				resource = sr_dark_matter
				value <= 2
			}
			has_resource = {
				type = aot_sr_runic_power
				amount <= 5
			}
		}
	}
}
utility_component_template = {
	key = "LARGE_ACOT_ENIGMATIC_SHIELD_RE"
	size = large
	icon = "GFX_ship_part_dark_matter_shield_re"
	icon_frame = 1
	power = @shield_l_re_power_cost
	upgrades_to = LARGE_ACOT_ENIGMATIC_SHIELD_SE
	modifier = {
		ship_shield_add = 7500
		ship_shield_regen_add_static = 750
	}
	resources = {
		category = ship_components
		cost = {
			alloys = @shield_l_re_cost
			aot_sr_runic_power = @s_re_runic_cost
		}
		upkeep = {
			alloys = @shield_l_re_upkeep_alloys
		}
		inline_script = {
			script = resources/convert_to_food
			MODE = upkeep
			RESOURCE = energy
			AMOUNT = @shield_l_re_upkeep_energy
		}
	}
	prerequisites = {
		"tech_dark_matter_deflector_re"
	}
	component_set = "ACOT_ENIGMATIC_SHIELD_RE"
	ai_weight = {
		weight = 40
		modifier = {
			factor = 0
			has_monthly_income = {
				resource = aot_sr_runic_power
				value <= 2
			}
			has_resource = {
				type = aot_sr_runic_power
				amount <= 5
			}
		}
	}
}

#####################################################
####  HULL
#####################################################
utility_component_template = {
	key = "SMALL_ACOT_HULL_POWER_RE"
	size = small
	icon = "GFX_ship_part_hull_power_re"
	icon_frame = 1
	power = @hull_s_re_power_cost
	upgrades_to = SMALL_ACOT_HULL_POWER_SE
	modifier = {
		ship_hull_add = 1420
		ship_hull_regen_add_static = 14.2
	}
	resources = {
		category = ship_components
		cost = {
			alloys = @armor_s_re_cost
			aot_sr_runic_power = @s_re_runic_cost
		}
		upkeep = {
			alloys = @armor_s_re_upkeep_alloy
		}
		inline_script = {
			script = resources/convert_to_food
			MODE = upkeep
			RESOURCE = energy
			AMOUNT = @armor_s_re_upkeep_energy
		}
	}
	prerequisites = {
		"tech_hull_power_re"
	}
	component_set = "ACOT_HULL_POWER_RE"
	ai_weight = {
		weight = 40
		modifier = {
			factor = 0
			has_monthly_income = {
				resource = aot_sr_runic_power
				value <= 2
			}
			has_resource = {
				type = aot_sr_runic_power
				amount <= 5
			}
		}
	}
}
utility_component_template = {
	key = "MEDIUM_ACOT_HULL_POWER_RE"
	size = medium
	icon = "GFX_ship_part_hull_power_re"
	icon_frame = 1
	power = @hull_m_re_power_cost
	upgrades_to = MEDIUM_ACOT_HULL_POWER_SE
	modifier = {
		ship_hull_add = 3550
		ship_hull_regen_add_static = 35.5
	}
	resources = {
		category = ship_components
		cost = {
			alloys = @armor_m_re_cost
			aot_sr_runic_power = @m_re_runic_cost
		}
		upkeep = {
			alloys = @armor_m_re_upkeep_alloy
		}
		inline_script = {
			script = resources/convert_to_food
			MODE = upkeep
			RESOURCE = energy
			AMOUNT = @armor_m_re_upkeep_energy
		}
	}
	prerequisites = {
		"tech_hull_power_re"
	}
	component_set = "ACOT_HULL_POWER_RE"
	ai_weight = {
		weight = 40
		modifier = {
			factor = 0
			has_monthly_income = {
				resource = aot_sr_runic_power
				value <= 2
			}
			has_resource = {
				type = aot_sr_runic_power
				amount <= 5
			}
		}
	}
}
utility_component_template = {
	key = "LARGE_ACOT_HULL_POWER_RE"
	size = large
	icon = "GFX_ship_part_hull_power_re"
	icon_frame = 1
	power = @hull_l_re_power_cost
	upgrades_to = LARGE_ACOT_HULL_POWER_SE
	modifier = {
		ship_hull_add = 8520
		ship_hull_regen_add_static = 85.2
	}
	resources = {
		category = ship_components
		cost = {
			alloys = @armor_l_re_cost
			aot_sr_runic_power = @l_pleb_pe_cost
		}
		upkeep = {
			alloys = @armor_l_re_upkeep_alloy
		}
		inline_script = {
			script = resources/convert_to_food
			MODE = upkeep
			RESOURCE = energy
			AMOUNT = @armor_l_pe_upkeep_energy
		}
	}
	prerequisites = {
		"tech_hull_power_re"
	}
	component_set = "ACOT_HULL_POWER_RE"
	ai_weight = {
		weight = 40
		modifier = {
			factor = 0
			has_monthly_income = {
				resource = aot_sr_runic_power
				value <= 2
			}
			has_resource = {
				type = aot_sr_runic_power
				amount <= 5
			}
		}
	}
}

#####################################################
####  OTHERS
#####################################################
### SENSORS
utility_component_template = {
	key = "ACOT_SENSOR_RE"
	size = medium
	icon = "GFX_ship_part_sensor_re"
	icon_frame = 1
	power = -180
	upgrades_to = ACOT_SENSOR_SE
	resources = {
		category = ship_components
		cost = {
			trigger = {
				from = {
					country_uses_bio_ships = no
				}
			}
			alloys = 70
		}
		cost = {
			trigger = {
				from = {
					country_uses_bio_ships = yes
				}
			}
			alloys = 40
			food = 40
		}
		upkeep = {
			aot_sr_runic_power = 2
		}
	}
	sensor_range = 10
	hyperlane_range = 20
	ship_modifier = {
		ship_tracking_add = 35
		ship_accuracy_mult = 0.2
	}
	prerequisites = {
		"tech_sensor_re"
	}
	component_set = "sensor_components"
	ai_weight = {
		weight = 40
		modifier = {
			factor = 0
			has_monthly_income = {
				resource = aot_sr_runic_power
				value <= 2
			}
			has_resource = {
				type = aot_sr_runic_power
				amount <= 5
			}
		}
	}
}

### Enigmatic Jump drives
utility_component_template = {
	key = "ACOT_ENIGMATIC_DRIVE_RE"
	size = small
	icon = "GFX_ship_part_enigmatic_drive_re"
	icon_frame = 1
	power = -400
	potential = {
		ship_uses_jump_drives = yes
	}
	ftl = yes
	jumpdrive = yes
	ship_modifier = {
		ship_windup_mult = -1
		ship_ftl_jumpdrive_range_mult = 1.25
		ship_jumpdrive_cooldown_mult = -0.2
		ship_disengage_opportunities_add = 2
		ship_disengage_chance_reduction = -1
		ship_emergency_ftl_min_days_mult = -1
	}
	upgrades_to = ACOT_ENIGMATIC_DRIVE_SE
	resources = {
		category = ship_components
		cost = {
			trigger = {
				from = {
					country_uses_bio_ships = no
				}
			}
			alloys = 120
		}
		cost = {
			trigger = {
				from = {
					country_uses_bio_ships = yes
				}
			}
			alloys = 60
			food = 60
		}
		upkeep = {
			aot_sr_runic_power = 12
		}
	}
	prerequisites = {
		"tech_enigmatic_drive_re"
	}
	component_set = "ftl_components"
	ai_weight = {
		weight = 40
		modifier = {
			factor = 0
			has_monthly_income = {
				resource = aot_sr_runic_power
				value <= 2
			}
			has_resource = {
				type = aot_sr_runic_power
				amount <= 5
			}
		}
	}
}

#### Thrusters to Maximum
utility_component_template = {
	key = "ACOT_SHIP_THRUSTER_RE"
	size = small
	icon = "GFX_ship_part_thruster_re"
	icon_frame = 1
	power = -600
	modifier = {
		ship_base_speed_mult = 1.75
		ship_evasion_add = 30
	}
	upgrades_to = ACOT_SHIP_THRUSTER_SE
	resources = {
		category = ship_components
		cost = {
			trigger = {
				from = {
					country_uses_bio_ships = no
				}
			}
			alloys = 240
		}
		cost = {
			trigger = {
				from = {
					country_uses_bio_ships = yes
				}
			}
			alloys = 120
			food = 120
		}
		cost = {
			aot_sr_runic_power = 20
		}
	}
	prerequisites = {
		"tech_thrusters_re"
	}
	component_set = "thruster_components"
	ai_weight = {
		weight = 1040
		modifier = {
			factor = 0
			has_monthly_income = {
				resource = aot_sr_runic_power
				value <= 2
			}
			has_resource = {
				type = aot_sr_runic_power
				amount <= 5
			}
		}
	}
}

####################
# Engimatic Reactors
####################
utility_component_template = {
	key = "CORVETTE_DARK_MATTER_REACTOR_RE"
	size = small
	icon = "GFX_ship_part_dark_matter_power_core_re"
	icon_frame = 1
	power = 4800
	potential = {
		ship_uses_acot_corvette_reactor = yes
	}
	upgrades_to = CORVETTE_DARK_MATTER_REACTOR_SE
	resources = {
		category = ship_components
		inline_script = {
			script = resources/convert_to_food
			MODE = cost
			RESOURCE = alloys
			AMOUNT = 160
		}
		cost = {
			aot_sr_runic_power = @s_re_runic_cost
		}
		inline_script = {
			script = resources/convert_to_food
			MODE = upkeep
			RESOURCE = energy
			AMOUNT = 0.8
		}
	}
	modifier = {
		ship_hull_mult = 0.15
		ship_weapon_damage = 0.15
	}
	ship_modifier = {
		ship_shield_reduction = -1.5
		ship_fire_rate_mult = 0.15
	}
	prerequisites = {
		"tech_dark_matter_power_core_re"
	}
	component_set = "power_core"
	ai_weight = {
		weight = 40
		modifier = {
			factor = 0
			has_monthly_income = {
				resource = aot_sr_runic_power
				value <= 2
			}
			has_resource = {
				type = aot_sr_runic_power
				amount <= 5
			}
		}
	}
}
utility_component_template = {
	key = "DESTROYER_DARK_MATTER_REACTOR_RE"
	size = small
	icon = "GFX_ship_part_dark_matter_power_core_re"
	icon_frame = 1
	power = 9600
	upgrades_to = DESTROYER_DARK_MATTER_REACTOR_SE
	potential = {
		ship_uses_acot_destroyer_reactor = yes
	}
	resources = {
		category = ship_components
		inline_script = {
			script = resources/convert_to_food
			MODE = cost
			RESOURCE = alloys
			AMOUNT = 320
		}
		cost = {
			aot_sr_runic_power = @s_re_runic_cost
		}
		upkeep = {
			energy = 1.6
		}
		inline_script = {
			script = resources/convert_to_food
			MODE = upkeep
			RESOURCE = energy
			AMOUNT = 1.6
		}
	}
	modifier = {
		ship_hull_mult = 0.15
		ship_weapon_damage = 0.15
	}
	ship_modifier = {
		ship_shield_reduction = -1.5
		ship_fire_rate_mult = 0.15
	}
	prerequisites = {
		"tech_dark_matter_power_core_re"
	}
	component_set = "power_core"
	ai_weight = {
		weight = 40
		modifier = {
			factor = 0
			has_monthly_income = {
				resource = aot_sr_runic_power
				value <= 2
			}
			has_resource = {
				type = aot_sr_runic_power
				amount <= 5
			}
		}
	}
}
utility_component_template = {
	key = "CRUISER_DARK_MATTER_REACTOR_RE"
	size = small
	icon = "GFX_ship_part_dark_matter_power_core_re"
	icon_frame = 1
	power = 19200
	potential = {
		ship_uses_acot_cruiser_reactor = yes
	}
	upgrades_to = CRUISER_DARK_MATTER_REACTOR_SE
	resources = {
		category = ship_components
		inline_script = {
			script = resources/convert_to_food
			MODE = cost
			RESOURCE = alloys
			AMOUNT = 640
		}
		cost = {
			aot_sr_runic_power = @s_re_runic_cost
		}
		inline_script = {
			script = resources/convert_to_food
			MODE = upkeep
			RESOURCE = energy
			AMOUNT = 3.2
		}
	}
	modifier = {
		ship_hull_mult = 0.15
		ship_weapon_damage = 0.15
	}
	ship_modifier = {
		ship_shield_reduction = -1.5
		ship_fire_rate_mult = 0.15
	}
	prerequisites = {
		"tech_dark_matter_power_core_re"
	}
	component_set = "power_core"
	ai_weight = {
		weight = 40
		modifier = {
			factor = 0
			has_monthly_income = {
				resource = aot_sr_runic_power
				value <= 2
			}
			has_resource = {
				type = aot_sr_runic_power
				amount <= 5
			}
		}
	}
}
utility_component_template = {
	key = "BATTLESHIP_DARK_MATTER_REACTOR_RE"
	size = small
	icon = "GFX_ship_part_dark_matter_power_core_re"
	icon_frame = 1
	power = 38400
	upgrades_to = BATTLESHIP_DARK_MATTER_REACTOR_SE
	potential = {
		ship_uses_acot_battleship_reactor = yes
	}
	resources = {
		category = ship_components
		inline_script = {
			script = resources/convert_to_food
			MODE = cost
			RESOURCE = alloys
			AMOUNT = @armor_m_re_cost
		}
		cost = {
			aot_sr_runic_power = @l_pleb_re_runic_cost
		}
		inline_script = {
			script = resources/convert_to_food
			MODE = upkeep
			RESOURCE = energy
			AMOUNT = 6.4
		}
		inline_script = {
			script = resources/convert_to_food
			MODE = upkeep
			RESOURCE = alloys
			AMOUNT = 0.64
		}
	}
	modifier = {
		ship_hull_mult = 0.15
		ship_weapon_damage = 0.15
	}
	ship_modifier = {
		ship_shield_reduction = -1.5
		ship_fire_rate_mult = 0.15
	}
	prerequisites = {
		"tech_dark_matter_power_core_re"
	}
	component_set = "power_core"
	ai_weight = {
		weight = 40
		modifier = {
			factor = 0
			has_monthly_income = {
				resource = aot_sr_runic_power
				value <= 2
			}
			has_resource = {
				type = aot_sr_runic_power
				amount <= 5
			}
		}
	}
}
utility_component_template = {
	key = "TITAN_DARK_MATTER_REACTOR_RE"
	size = small
	icon = "GFX_ship_part_dark_matter_power_core_re"
	icon_frame = 1
	power = 76800
	upgrades_to = TITAN_DARK_MATTER_REACTOR_SE
	potential = {
		ship_uses_acot_titan_reactor = yes
	}
	resources = {
		category = ship_components
		inline_script = {
			script = resources/convert_to_food
			MODE = cost
			RESOURCE = alloys
			AMOUNT = 2560
		}
		cost = {
			aot_sr_runic_power = @l_true_re_runic_cost
		}
		inline_script = {
			script = resources/convert_to_food
			MODE = cost
			RESOURCE = energy
			AMOUNT = 12.8
		}
		inline_script = {
			script = resources/convert_to_food
			MODE = upkeep
			RESOURCE = alloys
			AMOUNT = 1.28
		}
	}
	modifier = {
		ship_hull_mult = 0.15
		ship_weapon_damage = 0.15
	}
	ship_modifier = {
		ship_shield_reduction = -1.5
		ship_fire_rate_mult = 0.15
	}
	prerequisites = {
		"tech_dark_matter_power_core_re"
	}
	component_set = "power_core"
	ai_weight = {
		weight = 40
		modifier = {
			factor = 0
			has_monthly_income = {
				resource = aot_sr_runic_power
				value <= 2
			}
			has_resource = {
				type = aot_sr_runic_power
				amount <= 5
			}
		}
	}
}
utility_component_template = {
	key = "COLOSSUS_DARK_MATTER_REACTOR_RE"
	size = small
	icon = "GFX_ship_part_dark_matter_power_core_re"
	icon_frame = 1
	power = 153600
	upgrades_to = COLOSSUS_DARK_MATTER_REACTOR_SE
	potential = {
		ship_uses_acot_colossus_reactor = yes
	}
	resources = {
		category = ship_components
		inline_script = {
			script = resources/convert_to_food
			MODE = cost
			RESOURCE = alloys
			AMOUNT = 5120
		}
		cost = {
			aot_sr_runic_power = @l_true_re_runic_cost
		}
		inline_script = {
			script = resources/convert_to_food
			MODE = upkeep
			RESOURCE = energy
			AMOUNT = 25.6
		}
		inline_script = {
			script = resources/convert_to_food
			MODE = upkeep
			RESOURCE = alloys
			AMOUNT = 2.56
		}
	}
	modifier = {
		ship_hull_mult = 0.15
		ship_weapon_damage = 0.15
	}
	ship_modifier = {
		ship_shield_reduction = -1.5
		ship_fire_rate_mult = 0.15
	}
	prerequisites = {
		"tech_dark_matter_power_core_re"
	}
	component_set = "power_core"
	ai_weight = {
		weight = 40
		modifier = {
			factor = 0
			has_monthly_income = {
				resource = aot_sr_runic_power
				value <= 2
			}
			has_resource = {
				type = aot_sr_runic_power
				amount <= 5
			}
		}
	}
}
utility_component_template = {
	key = "JUGGERNAUT_DARK_MATTER_REACTOR_RE"
	size = small
	icon = "GFX_ship_part_dark_matter_power_core_re"
	icon_frame = 1
	power = 160000
	potential = {
		ship_uses_acot_juggernaut_reactor = yes
	}
	upgrades_to = JUGGERNAUT_DARK_MATTER_REACTOR_SE
	resources = {
		category = ship_components
		cost = {
			trigger = {
				from = {
					country_uses_bio_ships = no
				}
			}
			alloys = 5120
		}
		cost = {
			trigger = {
				from = {
					country_uses_bio_ships = yes
				}
			}
			food = 5120
			mult = @alloy_to_food_cost_ratio
		}
		cost = {
			aot_sr_runic_power = 512
		}
		upkeep = {
			energy = 25.6
		}
		upkeep = {
			trigger = {
				from = {
					country_uses_bio_ships = no
				}
			}
			alloys = 2.56
		}
		upkeep = {
			trigger = {
				from = {
					country_uses_bio_ships = yes
				}
			}
			food = 2.56
			mult = @alloy_to_food_cost_ratio
		}
	}
	modifier = {
		ship_hull_mult = 0.15
		ship_weapon_damage = 0.15
	}
	ship_modifier = {
		ship_shield_reduction = -1.5
		ship_fire_rate_mult = 0.15
	}
	prerequisites = {
		"tech_dark_matter_power_core_re"
	}
	component_set = "power_core"
	friendly_aura = {
		name = "juggernaut_logistics"
		system_wide = yes
		stack_info = {
			#A ship can only be affected by one aura of a certain id. If multiple auras have the same ID the one with the highest priority will be applied.
			id = juggernaut_logistics
			priority = 1
		}
		modifier = {
			ships_logistics_mult = -0.75
		}
	}
	ai_weight = {
		weight = 40
		modifier = {
			factor = 0
			has_monthly_income = {
				resource = aot_sr_runic_power
				value <= 2
			}
			has_resource = {
				type = aot_sr_runic_power
				amount <= 5
			}
		}
	}
}
utility_component_template = {
	key = "STARBASE_DARK_MATTER_REACTOR_RE"
	size = large
	icon = "GFX_ship_part_dark_matter_power_core_re"
	icon_frame = 1
	power = 160000
	upgrades_to = STARBASE_DARK_MATTER_REACTOR_SE
	potential = {
		ship_uses_acot_starbase_reactor = yes
	}
	modifier = {
		ship_hull_mult = 0.15
		ship_weapon_damage = 0.15
	}
	ship_modifier = {
		ship_shield_reduction = -1.5
		ship_fire_rate_mult = 0.15
	}
	prerequisites = {
		"tech_dark_matter_power_core_re"
	}
	component_set = "power_core"
	ai_weight = {
		weight = 40
		modifier = {
			factor = 0
			has_monthly_income = {
				resource = aot_sr_runic_power
				value <= 2
			}
			has_resource = {
				type = aot_sr_runic_power
				amount <= 5
			}
		}
	}
}

####################
# New Aux!!!!!!!   #
####################
utility_component_template = {
	key = "ACOT_AFTERBURNERS_RE"
	size = aux
	icon = "GFX_ship_part_darkmatter_afterburners_re"
	icon_frame = 1
	power = -160
	upgrades_to = ACOT_AFTERBURNERS_SE
	potential = {
		OR = {
			is_ship_class = shipclass_military
			is_ship_class = shipclass_military_special
		}
	}
	resources = {
		category = ship_components
		cost = {
			alloys = 100
			aot_sr_runic_power = 2
		}
	}
	prerequisites = {
		"tech_darkmatter_afterburners_re"
	}
	component_set = "ACOT_AFTERBURNERS_RE"
	modifier = {
		ship_speed_mult = 0.6
		ship_evasion_mult = 0.35
	}
	ai_weight = {
		weight = 40
		modifier = {
			factor = 0
			has_monthly_income = {
				resource = aot_sr_runic_power
				value <= 2
			}
			has_resource = {
				type = aot_sr_runic_power
				amount <= 5
			}
		}
	}
}
utility_component_template = {
	key = "ACOT_AFTERBURNERS_AURA_RE"
	size = medium
	icon = "GFX_ship_part_darkmatter_afterburners_re"
	icon_frame = 1
	power = -1600
	upgrades_to = ACOT_AFTERBURNERS_AURA_SE
	resources = {
		category = ship_components
		cost = {
			alloys = 1000
			aot_sr_runic_power = 40
		}
	}
	prerequisites = {
		"tech_darkmatter_afterburners_re"
	}
	component_set = "ship_aura_components"
	friendly_aura = {
		name = "friendly_acot_afterburner_aura"
		system_wide = yes
		apply_on = ships
		stack_info = {
			id = friendly_acot_afterburner_aura
			priority = 4
		}
		modifier = {
			ship_speed_mult = 0.3
			ship_evasion_mult = 0.18
		}
		graphics = {
			area_effect = {
				entity = "circle_area_entity"
				dynamic_scale = yes
			}
			ship_effect = {
				entity = "ship_aura_positive_entity"
				dynamic_scale = no
			}
		}
	}
	ai_weight = {
		weight = 40
		modifier = {
			factor = 0
			has_monthly_income = {
				resource = aot_sr_runic_power
				value <= 2
			}
			has_resource = {
				type = aot_sr_runic_power
				amount <= 5
			}
		}
	}
}

#################################
utility_component_template = {
	key = "ACOT_REPAIR_COUNTERMEASURES_RE"
	size = aux
	icon = "GFX_ship_part_darkmatter_reactive_drone_re"
	icon_frame = 1
	power = -320
	upgrades_to = ACOT_REPAIR_COUNTERMEASURES_SE
	resources = {
		category = ship_components
		cost = {
			alloys = 60
			aot_sr_runic_power = 2
		}
	}
	prerequisites = {
		"tech_darkmatter_reactive_drone_re"
	}
	component_set = "ACOT_REPAIR_COUNTERMEASURES_RE"
	modifier = {
		ship_hull_mult = 0.5
		ship_hull_regen_add_perc = 0.05
		weapon_role_point_defense_weapon_fire_rate_mult = 0.5
		weapon_role_point_defense_weapon_damage_mult = 0.5
	}
	ai_weight = {
		weight = 40
		modifier = {
			factor = 0
			has_monthly_income = {
				resource = aot_sr_runic_power
				value <= 2
			}
			has_resource = {
				type = aot_sr_runic_power
				amount <= 5
			}
		}
	}
}
utility_component_template = {
	key = "ACOT_REPAIR_COUNTERMEASURES_AURA_RE"
	size = medium
	icon = "GFX_ship_part_darkmatter_reactive_drone_re"
	icon_frame = 1
	power = -3200
	resources = {
		category = ship_components
		cost = {
			alloys = 600
			aot_sr_runic_power = 20
		}
	}
	prerequisites = {
		tech_darkmatter_reactive_drone_re
	}
	upgrades_to = ACOT_REPAIR_COUNTERMEASURES_AURA_SE
	component_set = "ship_aura_components"
	friendly_aura = {
		name = "friendly_acot_countermeasures_aura"
		system_wide = yes
		apply_on = ships
		stack_info = {
			id = friendly_acot_countermeasures_aura
			priority = 4
		}
		modifier = {
			ship_hull_mult = 0.25
			ship_hull_regen_add_perc = 0.025
			weapon_role_point_defense_weapon_fire_rate_mult = 0.25
			weapon_role_point_defense_weapon_damage_mult = 0.25
		}
		graphics = {
			area_effect = {
				entity = "circle_area_entity"
				dynamic_scale = yes
			}
			ship_effect = {
				entity = "ship_aura_positive_entity"
				dynamic_scale = no
			}
		}
	}
	ai_weight = {
		weight = 40
		modifier = {
			factor = 0
			has_monthly_income = {
				resource = aot_sr_runic_power
				value <= 2
			}
			has_resource = {
				type = aot_sr_runic_power
				amount <= 5
			}
		}
	}
}

#################################
utility_component_template = {
	key = "ACOT_REACTOR_BOOSTER_RE"
	size = aux
	icon = "GFX_ship_part_darkmatter_reactor_booster_re"
	icon_frame = 1
	power = 20000
	resources = {
		category = ship_components
		cost = {
			alloys = 60
			aot_sr_runic_power = 2
		}
	}
	prerequisites = {
		"tech_darkmatter_reactor_booster_re"
	}
	component_set = "ACOT_REACTOR_BOOSTER_RE"
	upgrades_to = ACOT_REACTOR_BOOSTER_SE
	ship_modifier = {
		ship_shield_regen_add_perc = 0.05
		ship_weapon_damage = 0.08
		ship_fire_rate_mult = 0.08
		ship_speed_mult = 0.08
	}
	ai_weight = {
		weight = 40
		modifier = {
			factor = 0
			has_monthly_income = {
				resource = aot_sr_runic_power
				value <= 2
			}
			has_resource = {
				type = aot_sr_runic_power
				amount <= 5
			}
		}
	}
}
utility_component_template = {
	key = "ACOT_REACTOR_BOOSTER_AURA_RE"
	size = medium
	icon = "GFX_ship_part_darkmatter_reactor_booster_re"
	icon_frame = 1
	power = 60000
	upgrades_to = ACOT_REACTOR_BOOSTER_AURA_SE
	resources = {
		category = ship_components
		cost = {
			aot_sr_runic_power = 30
		}
	}
	prerequisites = {
		"tech_darkmatter_reactor_booster_re"
	}
	component_set = "ship_aura_components"
	ship_modifier = {
		ship_shield_regen_add_perc = 0.16
		ship_weapon_damage = 0.16
		ship_fire_rate_mult = 0.16
		ship_speed_mult = 0.16
	}
	ai_weight = {
		weight = 35
	}
}

#################################
utility_component_template = {
	key = "ACOT_SHIELD_BOOSTER_RE"
	size = aux
	icon = "GFX_ship_part_darkmatter_shield_supercharger_re"
	icon_frame = 1
	power = -400
	resources = {
		category = ship_components
		cost = {
			alloys = 60
			aot_sr_runic_power = 15
		}
	}
	upgrades_to = ACOT_SHIELD_BOOSTER_SE
	prerequisites = {
		"tech_darkmatter_shield_supercharger_re"
	}
	component_set = "ACOT_SHIELD_BOOSTER_RE"
	modifier = {
		ship_shield_mult = 0.5
	}
	ship_modifier = {
		ship_shield_hardening_add = 0.5
	}
	ai_weight = {
		weight = 40
		modifier = {
			factor = 0
			has_monthly_income = {
				resource = aot_sr_runic_power
				value <= 2
			}
			has_resource = {
				type = aot_sr_runic_power
				amount <= 5
			}
		}
	}
}
utility_component_template = {
	key = "ACOT_SHIELD_BOOSTER_AURA_RE"
	size = medium
	icon = "GFX_ship_part_darkmatter_shield_supercharger_re"
	icon_frame = 1
	power = -4000
	upgrades_to = ACOT_SHIELD_BOOSTER_AURA_SE
	resources = {
		category = ship_components
		cost = {
			alloys = 600
			aot_sr_runic_power = 40
		}
	}
	prerequisites = {
		"tech_darkmatter_shield_supercharger_re"
	}
	component_set = "ship_aura_components"
	friendly_aura = {
		name = "friendly_acot_shield_booster_aura"
		system_wide = yes
		apply_on = ships
		stack_info = {
			id = friendly_acot_shield_booster_aura
			priority = 4
		}
		modifier = {
			ship_shield_mult = 0.25
			ship_shield_hardening_add = 0.25
		}
		graphics = {
			area_effect = {
				entity = "circle_area_entity"
				dynamic_scale = yes
			}
			ship_effect = {
				entity = "ship_aura_positive_entity"
				dynamic_scale = no
			}
		}
	}
	ai_weight = {
		weight = 40
		modifier = {
			factor = 0
			has_monthly_income = {
				resource = aot_sr_runic_power
				value <= 2
			}
			has_resource = {
				type = aot_sr_runic_power
				amount <= 5
			}
		}
	}
}

#################################
utility_component_template = {
	key = "ACOT_ARMOR_BOOSTER_RE"
	size = aux
	icon = "GFX_ship_part_darkmatter_armor_supercharger_re"
	icon_frame = 1
	power = -400
	resources = {
		category = ship_components
		cost = {
			alloys = 60
			aot_sr_runic_power = 15
		}
	}
	upgrades_to = ACOT_ARMOR_BOOSTER_SE
	prerequisites = {
		"tech_darkmatter_armor_supercharger_re"
	}
	component_set = "ACOT_ARMOR_BOOSTER_RE"
	modifier = {
		ship_armor_mult = 0.5
	}
	ship_modifier = {
		ship_armor_hardening_add = 0.5
	}
	ai_weight = {
		weight = 40
		modifier = {
			factor = 0
			has_monthly_income = {
				resource = aot_sr_runic_power
				value <= 2
			}
			has_resource = {
				type = aot_sr_runic_power
				amount <= 5
			}
		}
	}
}
utility_component_template = {
	key = "ACOT_ARMOR_BOOSTER_AURA_RE"
	size = medium
	icon = "GFX_ship_part_darkmatter_armor_supercharger_re"
	icon_frame = 1
	power = -4000
	upgrades_to = ACOT_ARMOR_BOOSTER_AURA_SE
	resources = {
		category = ship_components
		cost = {
			alloys = 600
			aot_sr_runic_power = 30
		}
	}
	prerequisites = {
		"tech_darkmatter_armor_supercharger_re"
	}
	component_set = "ship_aura_components"
	friendly_aura = {
		name = "friendly_acot_armor_booster_aura"
		system_wide = yes
		apply_on = ships
		stack_info = {
			id = friendly_acot_armor_booster_aura
			priority = 4
		}
		modifier = {
